CUSTOMER,REV_CURRENT_YEAR,REV_CURRENT_YEAR.1,REV_CURRENT_YEAR.2,CREATION_YEAR,OWNERSHIP,COUNTRY,CURRENCY
44,"""26461.5348837209""",26461.534883720928,1273.2209302325582,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
45,"""476.744186046512""",476.74418604651163,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
46,"""441921.384615385""",441921.38461538457,153168.0769230769,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
47,"""57055.98""",57055.98,74804.71,01/01/2005,Privately Owned/Publicly Traded,France,Euro
48,"""1069.25""",1069.25,34089.65,01.01.2005,Privately Owned/Publicly Traded,France,Euro
49,"""31457.92""",31457.92,11244.93,01/01/2005,Privately Owned/Publicly Traded,France,Euro
50,"""35980.87""",35980.87,86793.97,01.01.2005,Privately Owned/Publicly Traded,France,Euro
51,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
52,"""68388.9534883721""",68388.95348837209,86162.8953488372,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
53,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
54,"""30165.1627906977""",30165.162790697676,44966.22093023256,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
55,"""7691.86046511628""",7691.86046511628,6823.930232558139,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
56,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
57,"""204504.076923077""",204504.0769230769,417641.92307692306,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
58,"""0""",0,3709.744186046512,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
59,"""58347.7521367521""",58347.75213675213,314401.49572649575,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
60,"""1807.69230769231""",1807.6923076923076,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
61,"""5799.44186046512""",5799.441860465117,14393.837209302326,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
62,"""149354.511627907""",149354.511627907,149359.13953488372,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
63,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
64,"""26495.7264957265""",26495.726495726496,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
65,"""291587.846153846""",291587.8461538462,191335.85470085472,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
66,"""297112.923076923""",297112.92307692306,408905.38461538457,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
67,"""10117.2209302326""",10117.220930232557,78186.77906976745,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
68,"""19860.36""",19860.36,206532.43,01.01.2005,Privately Owned/Publicly Traded,France,Euro
69,"""147775.076923077""",147775.0769230769,177178.3846153846,01/01/2008,Privately Owned/Publicly Traded,France,Chinese Yuan
70,"""83641.5299145299""",83641.52991452992,156906.0683760684,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
71,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
72,"""396604.230769231""",396604.23076923075,1496937.5384615385,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
73,"""484718.564102564""",484718.5641025641,297053.6153846154,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
74,"""2063.02325581395""",2063.0232558139537,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
75,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
76,"""2718""",2718,1359,01.01.2004,Privately Owned/Publicly Traded,France,Euro
77,"""1283818.55813953""",1283818.558139535,923590.6976744186,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
78,"""0""",0,14750.906976744187,01.01.2012,Privately Owned/Publicly Traded,France,US Dollar
79,"""52935.66""",52935.66,79508.48,01/01/2005,Privately Owned/Publicly Traded,France,Euro
80,"""267748.465116279""",267748.4651162791,93749.13953488371,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
81,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
82,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
83,"""7067.60465116279""",7067.604651162791,53937.47674418605,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
84,"""4360.46511627907""",4360.46511627907,1321.7558139534885,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
85,"""162894.98""",162894.98,86775.83,01/01/2006,Privately Owned/Publicly Traded,France,Euro
86,"""55615.8205128205""",55615.820512820515,131233.15384615387,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
87,"""154144.538461538""",154144.53846153847,169730.46153846153,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
88,"""64256.83""",64256.83,111467.1,01.01.2005,Privately Owned/Publicly Traded,France,Euro
89,"""40658""",40658,60933.36,01/01/2005,Privately Owned/Publicly Traded,France,Euro
90,"""109425.34""",109425.34,127479.83,01.01.2005,Privately Owned/Publicly Traded,France,Euro
91,"""18751.2820512821""",18751.28205128205,18471.86324786325,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
92,"""175590.988372093""",175590.98837209304,302292.1162790698,01.01.2007,Privately Owned/Publicly Traded,France,US Dollar
93,"""48172.08""",48172.08,124620.3,01/01/2005,Privately Owned/Publicly Traded,France,Euro
94,"""1234.61538461538""",1234.6153846153845,138723.53846153847,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
95,"""4603.10465116279""",4603.104651162791,114521.33720930234,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
96,"""14185.44""",14185.44,21103.94,01.01.2005,Privately Owned/Publicly Traded,France,Euro
97,"""634274.73255814""",634274.7325581396,971828.9186046511,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
98,"""292307.692307692""",292307.6923076923,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
99,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
100,"""8283.07692307692""",8283.076923076924,0,01.01.2019,Privately Owned/Publicly Traded,France,Pound Sterling
101,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,France,Chinese Yuan
102,"""522790.769230769""",522790.76923076925,71831.53846153847,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
103,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
104,"""14046.5982905983""",14046.598290598291,5289.384615384615,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
105,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,France,Euro
106,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,France,Euro
107,"""35530.2905982906""",35530.2905982906,22488.871794871797,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
108,"""36176.6239316239""",36176.62393162394,58333.37606837608,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
109,"""24002.8547008547""",24002.854700854703,27993.025641025644,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
110,"""0""",0,0,01.01.2006,Privately Owned/Publicly Traded,France,Euro
111,"""642122.846153846""",642122.8461538461,646311.5384615385,01/01/2007,Privately Owned/Publicly Traded,France,Chinese Yuan
112,"""53536.0854700855""",53536.085470085476,423016.3846153846,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
113,"""26880.29""",26880.29,3501.6,01/01/2005,Privately Owned/Publicly Traded,France,Euro
114,"""0""",0,0,01.01.2006,Privately Owned/Publicly Traded,France,US Dollar
115,"""322212.615384615""",322212.61538461543,97219.35897435897,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
116,"""50008.8372093023""",50008.83720930233,196017.58139534883,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
117,"""103947.54""",103947.54,21503.26,01/01/2005,Privately Owned/Publicly Traded,France,Euro
118,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
119,"""35306.976744186""",35306.976744186046,65586,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
120,"""79396.2209302326""",79396.22093023256,174310.4069767442,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
121,"""40116.2790697674""",40116.27906976744,0,01/01/2006,Privately Owned/Publicly Traded,France,US Dollar
122,"""75250.2209302326""",75250.22093023256,71980.09302325582,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
123,"""76834.66""",76834.66,57155.49,01/01/2005,Privately Owned/Publicly Traded,France,Euro
124,"""520728.153846154""",520728.1538461539,1459551.7692307692,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
125,"""1223.07692307692""",1223.076923076923,-775.3076923076924,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
126,"""34499.7094017094""",34499.709401709406,17093.905982905984,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
127,"""533326.025641026""",533326.0256410256,770051.7777777778,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
128,"""25756""",25756,29195.627906976748,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
129,"""38196.523255814""",38196.523255813954,87113.6511627907,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
130,"""70371.1744186047""",70371.17441860466,39489.151162790695,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
131,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
132,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
133,"""29971.3846153846""",29971.384615384617,875768.3846153846,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
134,"""788668.307692308""",788668.3076923077,886090.4615384615,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
135,"""8093.35042735043""",8093.350427350428,3160.6837606837607,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
136,"""43140.4615384615""",43140.46153846154,336676.1538461539,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
137,"""83759.4615384615""",83759.46153846153,-7315.384615384615,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
138,"""100855.854700855""",100855.85470085472,66858.21367521369,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
139,"""28604.94""",28604.94,63229.45,01/01/2005,Privately Owned/Publicly Traded,France,Euro
140,"""172640.957264957""",172640.95726495728,145818.6923076923,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
141,"""308936.786324786""",308936.7863247863,180269.3418803419,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
142,"""47003.9487179487""",47003.948717948726,50455.4358974359,01.01.2006,Privately Owned/Publicly Traded,France,Pound Sterling
143,"""58331.9069767442""",58331.90697674419,60500.32558139535,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
144,"""14226.86""",14226.86,18812.76,01.01.2005,Privately Owned/Publicly Traded,France,Euro
145,"""2587""",2587.0000000000005,15698.988372093023,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
146,"""15361.3846153846""",15361.384615384615,242133,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
147,"""15886.3504273504""",15886.350427350428,13307.641025641027,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
148,"""93505.6153846154""",93505.61538461538,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
149,"""26176.1538461538""",26176.153846153848,11509.25641025641,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
150,"""44""",44,2096.1,01.01.2005,Privately Owned/Publicly Traded,France,Euro
151,"""-2455.46153846154""",-2455.461538461538,206746.15384615384,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
152,"""158535.213675214""",158535.2136752137,50476.26495726496,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
153,"""45016.188034188""",45016.18803418804,65240.70940170941,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
154,"""17602.8139534884""",17602.813953488374,27259.72093023256,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
155,"""25868.9069767442""",25868.906976744183,53782.3023255814,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
156,"""0""",0,37074,01.01.2005,Privately Owned/Publicly Traded,France,Euro
157,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
158,"""769372.846153846""",769372.8461538461,1198715.769230769,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
159,"""58254.6395348837""",58254.63953488372,57577.813953488374,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
160,"""1030932.80232558""",1030932.8023255813,1324445.139534884,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
161,"""30994.2558139535""",30994.255813953492,4750,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
162,"""2760.55555555556""",2760.5555555555557,6863.290598290599,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
163,"""473533.511627907""",473533.511627907,398878.62790697673,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
164,"""462095.36""",462095.36,368565.58,01.01.2005,Privately Owned/Publicly Traded,France,Euro
165,"""622361.09""",622361.09,667198.38,01/01/2005,Privately Owned/Publicly Traded,France,Euro
166,"""12446""",12446,61371,01.01.2005,Privately Owned/Publicly Traded,France,Euro
167,"""465774.837606838""",465774.8376068377,470637.91452991456,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
168,"""2396440.07692308""",2396440.076923077,1387739,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
169,"""3537847.15384615""",3537847.153846154,3199026,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
170,"""0""",0,0,01.01.2011,Privately Owned/Publicly Traded,France,Pound Sterling
171,"""6925.25641025641""",6925.256410256411,395.21367521367523,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
172,"""35053.3076923077""",35053.307692307695,37175.29914529915,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
173,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
174,"""834173.769230769""",834173.7692307691,1441513.7692307692,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
175,"""212029.976744186""",212029.97674418605,191321.06976744186,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
176,"""7211.11965811966""",7211.119658119659,9917.48717948718,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
177,"""20400.3162393162""",20400.31623931624,105335.61538461539,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
178,"""1983.12820512821""",1983.1282051282055,29151.256410256414,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
179,"""64273.2905982906""",64273.2905982906,72276.71794871795,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
180,"""22310.6""",22310.6,23721.5,01.01.2005,Privately Owned/Publicly Traded,France,Euro
181,"""0""",0,430.2325581395349,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
182,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
183,"""151484.104651163""",151484.1046511628,116042.61627906976,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
184,"""97242.3076923077""",97242.30769230769,419582.76923076925,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
185,"""600131.923076923""",600131.923076923,345079.3076923077,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
186,"""9354.23""",9354.23,7003.5,01.01.2005,Privately Owned/Publicly Traded,France,Euro
187,"""18111.3837209302""",18111.383720930233,49521.88372093024,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
188,"""80097.3255813953""",80097.32558139534,72689.81395348837,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
189,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
190,"""95444.011627907""",95444.01162790699,341106,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
191,"""227138.717948718""",227138.71794871794,30399.31623931624,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
192,"""41356.6495726496""",41356.64957264958,56520.410256410265,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
193,"""76745.6752136752""",76745.67521367522,72935.61538461539,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
194,"""35809.2""",35809.2,31215.96,01.01.2005,Privately Owned/Publicly Traded,France,Euro
195,"""115041.170940171""",115041.17094017095,112418.0341880342,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
196,"""21885.75""",21885.75,9247.42,01.01.2005,Privately Owned/Publicly Traded,France,Euro
197,"""0""",0,0,01/01/2019,Privately Owned/Publicly Traded,France,Euro
198,"""209008.302325581""",209008.3023255814,209372.77906976745,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
199,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
200,"""40768.6068376068""",40768.606837606836,46701.44444444445,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
201,"""20743.1279069767""",20743.127906976744,41111.29069767442,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
202,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
203,"""162339.220930233""",162339.22093023258,205033.97674418605,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
204,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Euro
205,"""49661.5384615385""",49661.53846153846,86915.38461538461,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
206,"""21347.2478632479""",21347.247863247863,50143.1623931624,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
207,"""195528.325581395""",195528.32558139533,406377.9069767442,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
208,"""1288977""",1288977,1671004.7692307692,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
209,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
210,"""133398.662790698""",133398.66279069768,197917.011627907,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
211,"""312796.974358974""",312796.9743589744,312801.7521367521,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
212,"""3112.99""",3112.99,3131.71,01.01.2005,Privately Owned/Publicly Traded,France,Euro
213,"""382263.615384615""",382263.6153846154,1689604.4615384613,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
214,"""7470.7""",7470.7,9722,01.01.2005,Privately Owned/Publicly Traded,France,Euro
215,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
216,"""91591.4102564103""",91591.410256410265,5353.418803418804,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
217,"""25797.53""",25797.53,137877.81,01/01/2005,Privately Owned/Publicly Traded,France,Euro
218,"""0""",0,5748.104651162791,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
